DrugA,DrugB,Interaction,Mechanism,risk_level
Clofarabine,Hydroxyurea,The risk or severity of adverse effects can be increased when Clofarabine is combined with Hydroxyurea.,increase,risk
Clofarabine,Janssen COVID-19 Vaccine,The therapeutic efficacy of Janssen COVID-19 Vaccine can be decreased when used in combination with Clofarabine.,decrease,no risk
Clofarabine,Japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated),The therapeutic efficacy of Japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated) can be decreased when used in combination with Clofarabine.,decrease,no risk
Clofarabine,Kanamycin,Clofarabine may decrease the excretion rate of Kanamycin which could result in a higher serum level.,decrease,no risk
Clofarabine,Ketamine,Clofarabine may decrease the excretion rate of Ketamine which could result in a higher serum level.,decrease,no risk
Clofarabine,Ketazolam,Clofarabine may decrease the excretion rate of Ketazolam which could result in a higher serum level.,decrease,no risk
Clofarabine,Ketoprofen,The excretion of Clofarabine can be decreased when combined with Ketoprofen.,decrease,no risk
Clofarabine,Ketorolac,Ketorolac may decrease the excretion rate of Clofarabine which could result in a higher serum level.,decrease,no risk
Clofarabine,N-acetyltyrosine,Clofarabine may decrease the excretion rate of N-acetyltyrosine which could result in a higher serum level.,decrease,no risk
Clofarabine,Nabilone,The risk or severity of adverse effects can be increased when Nabilone is combined with Clofarabine.,increase,risk
Clofarabine,Nabumetone,Nabumetone may decrease the excretion rate of Clofarabine which could result in a higher serum level.,decrease,no risk
Clofarabine,Nadolol,The risk or severity of adverse effects can be increased when Clofarabine is combined with Nadolol.,increase,risk
Clofarabine,Nadroparin,The risk or severity of bleeding can be increased when Nadroparin is combined with Clofarabine.,increase,risk
Clofarabine,Naldemedine,Clofarabine may decrease the excretion rate of Naldemedine which could result in a higher serum level.,decrease,no risk
Clofarabine,Nalmefene,Clofarabine may decrease the excretion rate of Nalmefene which could result in a higher serum level.,decrease,no risk
Clofarabine,Naloxone,Clofarabine may decrease the excretion rate of Naloxone which could result in a higher serum level.,decrease,no risk
Clofarabine,Naproxen,Naproxen may decrease the excretion rate of Clofarabine which could result in a higher serum level.,decrease,no risk
Clofarabine,Natalizumab,The risk or severity of immunosuppression can be increased when Clofarabine is combined with Natalizumab.,increase,risk
Clofarabine,Nateglinide,Clofarabine may decrease the excretion rate of Nateglinide which could result in a higher serum level.,decrease,no risk
Clofarabine,Nebivolol,The risk or severity of adverse effects can be increased when Clofarabine is combined with Nebivolol.,increase,risk
Clofarabine,Nedaplatin,Clofarabine may decrease the excretion rate of Nedaplatin which could result in a higher serum level.,decrease,no risk
Clofarabine,Nedocromil,Clofarabine may decrease the excretion rate of Nedocromil which could result in a higher serum level.,decrease,no risk
Clofarabine,Nefazodone,Clofarabine may decrease the excretion rate of Nefazodone which could result in a higher serum level.,decrease,no risk
Clofarabine,Nelarabine,The risk or severity of adverse effects can be increased when Clofarabine is combined with Nelarabine.,increase,risk
Clofarabine,Nelfinavir,Nelfinavir may decrease the excretion rate of Clofarabine which could result in a higher serum level.,decrease,no risk
Clofarabine,Neomycin,Clofarabine may decrease the excretion rate of Neomycin which could result in a higher serum level.,decrease,no risk
Clofarabine,Nesiritide,The risk or severity of adverse effects can be increased when Clofarabine is combined with Nesiritide.,increase,risk
Clofarabine,Netilmicin,Clofarabine may decrease the excretion rate of Netilmicin which could result in a higher serum level.,decrease,no risk
Clofarabine,Nialamide,Nialamide may increase the orthostatic hypotensive activities of Clofarabine.,increase,no risk
Clofarabine,Nicardipine,The risk or severity of adverse effects can be increased when Nicardipine is combined with Clofarabine.,increase,risk
Clofarabine,Nicorandil,Nicorandil may increase the hypotensive activities of Clofarabine.,increase,no risk
Clofarabine,Nicotine,The serum concentration of Clofarabine can be increased when it is combined with Nicotine.,increase,no risk
Clofarabine,Nifedipine,The risk or severity of adverse effects can be increased when Clofarabine is combined with Nifedipine.,increase,risk
Clofarabine,Nilotinib,The risk or severity of adverse effects can be increased when Clofarabine is combined with Nilotinib.,increase,risk
Clofarabine,Nilutamide,Clofarabine may decrease the excretion rate of Nilutamide which could result in a higher serum level.,decrease,no risk
Clofarabine,Nilvadipine,The risk or severity of adverse effects can be increased when Clofarabine is combined with Nilvadipine.,increase,risk
Clofarabine,Nimesulide,The risk or severity of bleeding can be increased when Nimesulide is combined with Clofarabine.,increase,risk
Clofarabine,Nimodipine,The risk or severity of adverse effects can be increased when Nimodipine is combined with Clofarabine.,increase,risk
Clofarabine,Nisoldipine,The risk or severity of adverse effects can be increased when Nisoldipine is combined with Clofarabine.,increase,risk
Clofarabine,Nitrendipine,The risk or severity of adverse effects can be increased when Clofarabine is combined with Nitrendipine.,increase,risk
Clofarabine,Nitric Oxide,The risk or severity of adverse effects can be increased when Nitric Oxide is combined with Clofarabine.,increase,risk
Clofarabine,Nitrofurantoin,Clofarabine may decrease the excretion rate of Nitrofurantoin which could result in a higher serum level.,decrease,no risk
Clofarabine,Nitroglycerin,The risk or severity of adverse effects can be increased when Clofarabine is combined with Nitroglycerin.,increase,risk
Clofarabine,Nitroprusside,The risk or severity of adverse effects can be increased when Nitroprusside is combined with Clofarabine.,increase,risk
Clofarabine,Nitrous acid,The risk or severity of adverse effects can be increased when Clofarabine is combined with Nitrous acid.,increase,risk
Clofarabine,Norepinephrine,The serum concentration of Clofarabine can be increased when it is combined with Norepinephrine.,increase,no risk
Clofarabine,Novobiocin,The excretion of Clofarabine can be decreased when combined with Novobiocin.,decrease,no risk
Clofarabine,Nuvaxovid,The therapeutic efficacy of Nuvaxovid can be decreased when used in combination with Clofarabine.,decrease,no risk
Clofarabine,Obinutuzumab,The risk or severity of adverse effects can be increased when Clofarabine is combined with Obinutuzumab.,increase,risk
Clofarabine,Ocrelizumab,Ocrelizumab may increase the immunosuppressive activities of Clofarabine.,increase,no risk
Clofarabine,Octinoxate,Clofarabine may decrease the excretion rate of Octinoxate which could result in a higher serum level.,decrease,no risk
Clofarabine,Ofatumumab,The risk or severity of adverse effects can be increased when Clofarabine is combined with Ofatumumab.,increase,risk
Clofarabine,Olanzapine,The risk or severity of adverse effects can be increased when Olanzapine is combined with Clofarabine.,increase,risk
Clofarabine,Olaparib,The risk or severity of adverse effects can be increased when Clofarabine is combined with Olaparib.,increase,risk
Clofarabine,Olmesartan,The risk or severity of adverse effects can be increased when Olmesartan is combined with Clofarabine.,increase,risk
Clofarabine,Olsalazine,Olsalazine may decrease the excretion rate of Clofarabine which could result in a higher serum level.,decrease,no risk
Clofarabine,Opicapone,The risk or severity of adverse effects can be increased when Clofarabine is combined with Opicapone.,increase,risk
Clofarabine,Opium,Clofarabine may decrease the excretion rate of Opium which could result in a higher serum level.,decrease,no risk
Clofarabine,Oseltamivir,Oseltamivir may decrease the excretion rate of Clofarabine which could result in a higher serum level.,decrease,no risk
Clofarabine,Osimertinib,Osimertinib may decrease the excretion rate of Clofarabine which could result in a higher serum level.,decrease,no risk
Clofarabine,Oteseconazole,The serum concentration of Clofarabine can be increased when it is combined with Oteseconazole.,increase,no risk
Clofarabine,Ouabain,The excretion of Clofarabine can be decreased when combined with Ouabain.,decrease,no risk
Clofarabine,Oxacillin,Clofarabine may decrease the excretion rate of Oxacillin which could result in a higher serum level.,decrease,no risk
Clofarabine,Oxaliplatin,The risk or severity of adverse effects can be increased when Oxaliplatin is combined with Clofarabine.,increase,risk
Clofarabine,Oxaprozin,Oxaprozin may decrease the excretion rate of Clofarabine which could result in a higher serum level.,decrease,no risk
Clofarabine,Oxazepam,Clofarabine may decrease the excretion rate of Oxazepam which could result in a higher serum level.,decrease,no risk
Clofarabine,Oxetacaine,The risk or severity of methemoglobinemia can be increased when Clofarabine is combined with Oxetacaine.,increase,risk
Clofarabine,Oxprenolol,The serum concentration of Clofarabine can be increased when it is combined with Oxprenolol.,increase,no risk
Clofarabine,Oxybenzone,Clofarabine may decrease the excretion rate of Oxybenzone which could result in a higher serum level.,decrease,no risk
Clofarabine,Oxybuprocaine,The risk or severity of methemoglobinemia can be increased when Clofarabine is combined with Oxybuprocaine.,increase,risk
Clofarabine,Oxyphenbutazone,Oxyphenbutazone may decrease the excretion rate of Clofarabine which could result in a higher serum level.,decrease,no risk
Clofarabine,Oxyquinoline,Clofarabine may decrease the excretion rate of Oxyquinoline which could result in a higher serum level.,decrease,no risk
Clofarabine,Oxytetracycline,The excretion of Clofarabine can be decreased when combined with Oxytetracycline.,decrease,no risk
Clofarabine,Ozanimod,The risk or severity of adverse effects can be increased when Clofarabine is combined with Ozanimod.,increase,risk
Clofibrate,Ganciclovir,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Clofibrate is combined with Ganciclovir.",increase,risk
Clofibrate,Gemfibrozil,The risk or severity of adverse effects can be increased when Clofibrate is combined with Gemfibrozil.,increase,risk
Clofibrate,Gestrinone,The metabolism of Gestrinone can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Gilteritinib,The metabolism of Gilteritinib can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Gliclazide,The risk or severity of hypoglycemia can be increased when Clofibrate is combined with Gliclazide.,increase,risk
Clofibrate,Glimepiride,The risk or severity of hypoglycemia can be increased when Clofibrate is combined with Glimepiride.,increase,risk
Clofibrate,Glipizide,The risk or severity of hypoglycemia can be increased when Clofibrate is combined with Glipizide.,increase,risk
Clofibrate,Gliquidone,The risk or severity of hypoglycemia can be increased when Clofibrate is combined with Gliquidone.,increase,risk
Clofibrate,Glofitamab,The serum concentration of Clofibrate can be increased when it is combined with Glofitamab.,increase,no risk
Clofibrate,Glyburide,The risk or severity of hypoglycemia can be increased when Clofibrate is combined with Glyburide.,increase,risk
Clofibrate,Haloperidol,The serum concentration of Haloperidol can be increased when it is combined with Clofibrate.,increase,no risk
Clofibrate,Halothane,The metabolism of Halothane can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Heparin,The therapeutic efficacy of Heparin can be decreased when used in combination with Clofibrate.,decrease,no risk
Clofibrate,Hydroxyprogesterone caproate,The metabolism of Hydroxyprogesterone caproate can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Ketoconazole,The metabolism of Clofibrate can be decreased when combined with Ketoconazole.,decrease,no risk
Clofibrate,Nafarelin,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Clofibrate is combined with Nafarelin.",increase,risk
Clofibrate,Naltrexone,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Clofibrate is combined with Naltrexone.",increase,risk
Clofibrate,Nefazodone,The metabolism of Clofibrate can be decreased when combined with Nefazodone.,decrease,no risk
Clofibrate,Nelfinavir,The metabolism of Clofibrate can be decreased when combined with Nelfinavir.,decrease,no risk
Clofibrate,Neratinib,The metabolism of Neratinib can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Netupitant,The metabolism of Clofibrate can be decreased when combined with Netupitant.,decrease,no risk
Clofibrate,Nevirapine,The metabolism of Nevirapine can be decreased when combined with Clofibrate.,decrease,no risk
Clofibrate,Niacin,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Niacin is combined with Clofibrate.",increase,risk
Clofibrate,Nicardipine,The metabolism of Clofibrate can be decreased when combined with Nicardipine.,decrease,no risk
Clofibrate,Nicotine,The metabolism of Nicotine can be decreased when combined with Clofibrate.,decrease,no risk
Clofibrate,Nifedipine,The metabolism of Nifedipine can be decreased when combined with Clofibrate.,decrease,no risk
Clofibrate,Nilotinib,The metabolism of Clofibrate can be decreased when combined with Nilotinib.,decrease,no risk
Clofibrate,Nilvadipine,The metabolism of Clofibrate can be decreased when combined with Nilvadipine.,decrease,no risk
Clofibrate,Nintedanib,The metabolism of Nintedanib can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Nitrofurantoin,The therapeutic efficacy of Nitrofurantoin can be decreased when used in combination with Clofibrate.,decrease,no risk
Clofibrate,Nizatidine,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Nizatidine is combined with Clofibrate.",increase,risk
Clofibrate,Nomegestrol,The metabolism of Nomegestrol can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Nomegestrol acetate,The metabolism of Nomegestrol acetate can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Norelgestromin,The metabolism of Norelgestromin can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Norethisterone,The metabolism of Norethisterone can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Norethynodrel,The metabolism of Norethynodrel can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Norfloxacin,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Clofibrate is combined with Norfloxacin.",increase,risk
Clofibrate,Norgestimate,The metabolism of Norgestimate can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Norgestrel,The metabolism of Norgestrel can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Nortriptyline,The metabolism of Nortriptyline can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Obeticholic acid,The therapeutic efficacy of Obeticholic acid can be decreased when used in combination with Clofibrate.,decrease,no risk
Clofibrate,Ofloxacin,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Clofibrate is combined with Ofloxacin.",increase,risk
Clofibrate,Olaparib,The metabolism of Olaparib can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Oliceridine,The serum concentration of Oliceridine can be decreased when it is combined with Clofibrate.,decrease,no risk
Clofibrate,Omaveloxolone,The serum concentration of Clofibrate can be decreased when it is combined with Omaveloxolone.,decrease,no risk
Clofibrate,Osimertinib,The metabolism of Osimertinib can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Quinidine,The metabolism of Quinidine can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Ubidecarenone,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Clofibrate is combined with Ubidecarenone.",increase,risk
Clofibrate,Ulipristal,The metabolism of Ulipristal can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Ursodeoxycholic acid,The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Clofibrate.,decrease,no risk
Clofibrate,Vadadustat,The serum concentration of Clofibrate can be increased when it is combined with Vadadustat.,increase,no risk
Clofibrate,Valproic acid,The metabolism of Valproic acid can be decreased when combined with Clofibrate.,decrease,no risk
Clofibrate,Vandetanib,The metabolism of Vandetanib can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Vemurafenib,The metabolism of Vemurafenib can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Venetoclax,The metabolism of Venetoclax can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Verapamil,The metabolism of Clofibrate can be decreased when combined with Verapamil.,decrease,no risk
Clofibrate,Viloxazine,The metabolism of Clofibrate can be decreased when combined with Viloxazine.,decrease,no risk
Clofibrate,Vinblastine,The metabolism of Vinblastine can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Vincristine,The metabolism of Vincristine can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Vindesine,The metabolism of Vindesine can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Vinflunine,The metabolism of Vinflunine can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Vinorelbine,The metabolism of Vinorelbine can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Vorapaxar,The metabolism of Vorapaxar can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Voriconazole,The metabolism of Clofibrate can be decreased when combined with Voriconazole.,decrease,no risk
Clofibrate,Vortioxetine,The metabolism of Vortioxetine can be decreased when combined with Clofibrate.,decrease,no risk
Clofibrate,Warfarin,The metabolism of Warfarin can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Zanubrutinib,The metabolism of Zanubrutinib can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Zidovudine,"The risk or severity of myopathy, rhabdomyolysis, and myoglobinuria can be increased when Zidovudine is combined with Clofibrate.",increase,risk
Clofibrate,Zimelidine,The metabolism of Clofibrate can be decreased when combined with Zimelidine.,decrease,no risk
Clofibrate,Ziprasidone,The metabolism of Clofibrate can be decreased when combined with Ziprasidone.,decrease,no risk
Clofibrate,Zolpidem,The metabolism of Zolpidem can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Zuclopenthixol,The metabolism of Zuclopenthixol can be increased when combined with Clofibrate.,increase,no risk
Clofibrate,Zuranolone,The serum concentration of Zuranolone can be decreased when it is combined with Clofibrate.,decrease,no risk
Astemizole,Buprenorphine,The metabolism of Astemizole can be decreased when combined with Buprenorphine.,decrease,no risk
Astemizole,Bupropion,The metabolism of Astemizole can be decreased when combined with Bupropion.,decrease,no risk
Astemizole,Buserelin,The risk or severity of QTc prolongation can be increased when Buserelin is combined with Astemizole.,increase,risk
Astemizole,Buspirone,The metabolism of Astemizole can be decreased when combined with Buspirone.,decrease,no risk
Astemizole,Busulfan,The serum concentration of Busulfan can be increased when it is combined with Astemizole.,increase,no risk
Astemizole,Butalbital,The metabolism of Astemizole can be increased when combined with Butalbital.,increase,no risk
Astemizole,Butriptyline,The risk or severity of QTc prolongation can be increased when Butriptyline is combined with Astemizole.,increase,risk
Astemizole,Gadobenic acid,The risk or severity of QTc prolongation can be increased when Gadobenic acid is combined with Astemizole.,increase,risk
Astemizole,Galantamine,The metabolism of Astemizole can be decreased when combined with Galantamine.,decrease,no risk
Astemizole,Gatifloxacin,The risk or severity of QTc prolongation can be increased when Gatifloxacin is combined with Astemizole.,increase,risk
Astemizole,Gefitinib,The metabolism of Astemizole can be decreased when combined with Gefitinib.,decrease,no risk
Astemizole,Gemifloxacin,The risk or severity of QTc prolongation can be increased when Gemifloxacin is combined with Astemizole.,increase,risk
Astemizole,Gepirone,The serum concentration of Gepirone can be increased when it is combined with Astemizole.,increase,no risk
Astemizole,Gilteritinib,The risk or severity of QTc prolongation can be increased when Gilteritinib is combined with Astemizole.,increase,risk
Astemizole,Ginkgo biloba,The metabolism of Astemizole can be decreased when combined with Ginkgo biloba.,decrease,no risk
Astemizole,Givosiran,The serum concentration of Astemizole can be increased when it is combined with Givosiran.,increase,no risk
Astemizole,Glasdegib,The risk or severity of QTc prolongation can be increased when Astemizole is combined with Glasdegib.,increase,risk
Astemizole,Glecaprevir,The metabolism of Astemizole can be decreased when combined with Glecaprevir.,decrease,no risk
Astemizole,Glimepiride,Glimepiride may decrease the excretion rate of Astemizole which could result in a higher serum level.,decrease,no risk
Astemizole,Glipizide,Astemizole may decrease the excretion rate of Glipizide which could result in a higher serum level.,decrease,no risk
Astemizole,Glofitamab,The serum concentration of Astemizole can be increased when it is combined with Glofitamab.,increase,no risk
Astemizole,Glyburide,The metabolism of Astemizole can be decreased when combined with Glyburide.,decrease,no risk
Astemizole,Glycerol phenylbutyrate,The metabolism of Astemizole can be increased when combined with Glycerol phenylbutyrate.,increase,no risk
Astemizole,Glycyrrhizic acid,Astemizole may decrease the excretion rate of Glycyrrhizic acid which could result in a higher serum level.,decrease,no risk
Astemizole,Golimumab,The metabolism of Astemizole can be increased when combined with Golimumab.,increase,no risk
Astemizole,Goserelin,The risk or severity of QTc prolongation can be increased when Goserelin is combined with Astemizole.,increase,risk
Astemizole,Granisetron,The risk or severity of QTc prolongation can be increased when Granisetron is combined with Astemizole.,increase,risk
Astemizole,Grapefruit,The serum concentration of Astemizole can be increased when it is combined with Grapefruit.,increase,no risk
Astemizole,Grepafloxacin,The risk or severity of QTc prolongation can be increased when Grepafloxacin is combined with Astemizole.,increase,risk
Astemizole,Griseofulvin,The metabolism of Astemizole can be increased when combined with Griseofulvin.,increase,no risk
Astemizole,Halofantrine,The metabolism of Astemizole can be decreased when combined with Halofantrine.,decrease,no risk
Astemizole,Haloperidol,The risk or severity of QTc prolongation can be increased when Astemizole is combined with Haloperidol.,increase,risk
Astemizole,Histrelin,The risk or severity of QTc prolongation can be increased when Histrelin is combined with Astemizole.,increase,risk
Astemizole,Hydralazine,The serum concentration of Astemizole can be increased when it is combined with Hydralazine.,increase,no risk
Astemizole,Hydrochlorothiazide,The risk or severity of QTc prolongation can be increased when Hydrochlorothiazide is combined with Astemizole.,increase,risk
Astemizole,Hydrocodone,The metabolism of Astemizole can be decreased when combined with Hydrocodone.,decrease,no risk
Astemizole,Hydrocortamate,The metabolism of Astemizole can be increased when combined with Hydrocortamate.,increase,no risk
Astemizole,Hydrocortisone,The metabolism of Astemizole can be increased when combined with Hydrocortisone.,increase,no risk
Astemizole,Hydrocortisone acetate,The metabolism of Astemizole can be increased when combined with Hydrocortisone acetate.,increase,no risk
Astemizole,Hydrocortisone butyrate,The metabolism of Astemizole can be increased when combined with Hydrocortisone butyrate.,increase,no risk
Astemizole,Hydrocortisone cypionate,The metabolism of Astemizole can be decreased when combined with Hydrocortisone cypionate.,decrease,no risk
Astemizole,Hydrocortisone phosphate,The metabolism of Astemizole can be decreased when combined with Hydrocortisone phosphate.,decrease,no risk
Astemizole,Hydrocortisone succinate,The metabolism of Astemizole can be increased when combined with Hydrocortisone succinate.,increase,no risk
Astemizole,Hydroxychloroquine,The metabolism of Astemizole can be decreased when combined with Hydroxychloroquine.,decrease,no risk
Astemizole,Hydroxyprogesterone caproate,The metabolism of Astemizole can be decreased when combined with Hydroxyprogesterone caproate.,decrease,no risk
Astemizole,Hydroxyzine,The risk or severity of QTc prolongation can be increased when Astemizole is combined with Hydroxyzine.,increase,risk
Astemizole,Hyoscyamine,Astemizole may increase the anticholinergic activities of Hyoscyamine.,increase,no risk
Astemizole,Ketazolam,The serum concentration of Astemizole can be increased when it is combined with Ketazolam.,increase,no risk
Astemizole,Ketoconazole,The metabolism of Astemizole can be decreased when combined with Ketoconazole.,decrease,no risk
Astemizole,Nadolol,The metabolism of Astemizole can be decreased when combined with Nadolol.,decrease,no risk
Astemizole,Nafcillin,The metabolism of Astemizole can be increased when combined with Nafcillin.,increase,no risk
Astemizole,Nalidixic acid,The risk or severity of QTc prolongation can be increased when Nalidixic acid is combined with Astemizole.,increase,risk
Astemizole,Naproxen,Astemizole may decrease the excretion rate of Naproxen which could result in a higher serum level.,decrease,no risk
Astemizole,Nateglinide,The metabolism of Astemizole can be decreased when combined with Nateglinide.,decrease,no risk
Astemizole,Nebivolol,The metabolism of Astemizole can be decreased when combined with Nebivolol.,decrease,no risk
Astemizole,Nefazodone,The metabolism of Astemizole can be decreased when combined with Nefazodone.,decrease,no risk
Astemizole,Nelfinavir,The metabolism of Astemizole can be decreased when combined with Nelfinavir.,decrease,no risk
Astemizole,Neratinib,The serum concentration of Neratinib can be increased when it is combined with Astemizole.,increase,no risk
Astemizole,Netupitant,The metabolism of Astemizole can be decreased when combined with Netupitant.,decrease,no risk
Astemizole,Nevirapine,The metabolism of Astemizole can be decreased when combined with Nevirapine.,decrease,no risk
Astemizole,Niacin,The serum concentration of Astemizole can be increased when it is combined with Niacin.,increase,no risk
Astemizole,Nicardipine,The metabolism of Astemizole can be decreased when combined with Nicardipine.,decrease,no risk
Astemizole,Nicergoline,The metabolism of Astemizole can be decreased when combined with Nicergoline.,decrease,no risk
Astemizole,Nifedipine,The metabolism of Astemizole can be decreased when combined with Nifedipine.,decrease,no risk
Astemizole,Nilotinib,The metabolism of Astemizole can be decreased when combined with Nilotinib.,decrease,no risk
Astemizole,Nilvadipine,The metabolism of Astemizole can be decreased when combined with Nilvadipine.,decrease,no risk
Astemizole,Nimodipine,The risk or severity of QTc prolongation can be increased when Nimodipine is combined with Astemizole.,increase,risk
Astemizole,Nintedanib,The metabolism of Astemizole can be decreased when combined with Nintedanib.,decrease,no risk
Astemizole,Nirogacestat,The metabolism of Astemizole can be decreased when combined with Nirogacestat.,decrease,no risk
Astemizole,Nisoldipine,The metabolism of Astemizole can be decreased when combined with Nisoldipine.,decrease,no risk
Astemizole,Nitrendipine,The metabolism of Astemizole can be decreased when combined with Nitrendipine.,decrease,no risk
Astemizole,Nitrofurantoin,Astemizole may decrease the excretion rate of Nitrofurantoin which could result in a higher serum level.,decrease,no risk
Astemizole,Norepinephrine,The therapeutic efficacy of Norepinephrine can be increased when used in combination with Astemizole.,increase,no risk
Astemizole,Norethisterone,The metabolism of Astemizole can be decreased when combined with Norethisterone.,decrease,no risk
Astemizole,Norfloxacin,The risk or severity of QTc prolongation can be increased when Norfloxacin is combined with Astemizole.,increase,risk
Astemizole,Norgestimate,The metabolism of Astemizole can be increased when combined with Norgestimate.,increase,no risk
Astemizole,Nortriptyline,The serum concentration of Nortriptyline can be increased when it is combined with Astemizole.,increase,no risk
Astemizole,Noscapine,The serum concentration of Astemizole can be increased when it is combined with Noscapine.,increase,no risk
Astemizole,Octreotide,The serum concentration of Astemizole can be increased when it is combined with Octreotide.,increase,no risk
Astemizole,Ofloxacin,The risk or severity of QTc prolongation can be increased when Ofloxacin is combined with Astemizole.,increase,risk
Astemizole,Olanzapine,The metabolism of Astemizole can be decreased when combined with Olanzapine.,decrease,no risk
Astemizole,Olaparib,The metabolism of Astemizole can be decreased when combined with Olaparib.,decrease,no risk
Astemizole,Oliceridine,The metabolism of Astemizole can be decreased when combined with Oliceridine.,decrease,no risk
Astemizole,Olmesartan,Olmesartan may decrease the excretion rate of Astemizole which could result in a higher serum level.,decrease,no risk
Astemizole,Olodaterol,The risk or severity of QTc prolongation can be increased when Olodaterol is combined with Astemizole.,increase,risk
Astemizole,Olutasidenib,The metabolism of Astemizole can be increased when combined with Olutasidenib.,increase,no risk
Astemizole,Omaveloxolone,The serum concentration of Astemizole can be decreased when it is combined with Omaveloxolone.,decrease,no risk
Astemizole,Ondansetron,The metabolism of Astemizole can be decreased when combined with Ondansetron.,decrease,no risk
Astemizole,Opium,The metabolism of Astemizole can be decreased when combined with Opium.,decrease,no risk
Astemizole,Oritavancin,The metabolism of Astemizole can be increased when combined with Oritavancin.,increase,no risk
Astemizole,Orphenadrine,The metabolism of Astemizole can be decreased when combined with Orphenadrine.,decrease,no risk
Astemizole,Osilodrostat,The metabolism of Astemizole can be decreased when combined with Osilodrostat.,decrease,no risk
Astemizole,Osimertinib,The serum concentration of Osimertinib can be increased when it is combined with Astemizole.,increase,no risk
Astemizole,Ospemifene,The metabolism of Astemizole can be decreased when combined with Ospemifene.,decrease,no risk
Astemizole,Oxaliplatin,The risk or severity of QTc prolongation can be increased when Oxaliplatin is combined with Astemizole.,increase,risk
Astemizole,Oxamniquine,The metabolism of Astemizole can be decreased when combined with Oxamniquine.,decrease,no risk
Astemizole,Oxatomide,The risk or severity of QTc prolongation can be increased when Oxatomide is combined with Astemizole.,increase,risk
Astemizole,Oxcarbazepine,The metabolism of Astemizole can be increased when combined with Oxcarbazepine.,increase,no risk
Astemizole,Oxprenolol,The metabolism of Astemizole can be decreased when combined with Oxprenolol.,decrease,no risk
Astemizole,Oxybutynin,The serum concentration of Astemizole can be increased when it is combined with Oxybutynin.,increase,no risk
Astemizole,Oxycodone,The metabolism of Astemizole can be decreased when combined with Oxycodone.,decrease,no risk
Astemizole,Oxymorphone,The metabolism of Astemizole can be decreased when combined with Oxymorphone.,decrease,no risk
Astemizole,Oxytocin,The risk or severity of QTc prolongation can be increased when Oxytocin is combined with Astemizole.,increase,risk
Astemizole,Quetiapine,The metabolism of Astemizole can be decreased when combined with Quetiapine.,decrease,no risk
Astemizole,Quinidine,The metabolism of Astemizole can be decreased when combined with Quinidine.,decrease,no risk
Astemizole,Quinine,The metabolism of Astemizole can be decreased when combined with Quinine.,decrease,no risk
Astemizole,Quinupristin,The metabolism of Astemizole can be decreased when combined with Quinupristin.,decrease,no risk
Astemizole,Quizartinib,The risk or severity of QTc prolongation can be increased when Astemizole is combined with Quizartinib.,increase,risk
Astemizole,Udenafil,The metabolism of Astemizole can be decreased when combined with Udenafil.,decrease,no risk
Astemizole,Umeclidinium,The metabolism of Astemizole can be decreased when combined with Umeclidinium.,decrease,no risk
