DrugA,DrugB,Interaction,Mechanism,risk_level
Phenformin,Hydrocortisone butyrate,The risk or severity of hyperglycemia can be increased when Hydrocortisone butyrate is combined with Phenformin.,increase,risk
Phenformin,Hydrocortisone cypionate,The risk or severity of hyperglycemia can be increased when Hydrocortisone cypionate is combined with Phenformin.,increase,risk
Phenformin,Hydrocortisone probutate,The risk or severity of hyperglycemia can be increased when Hydrocortisone probutate is combined with Phenformin.,increase,risk
Phenformin,Hydrocortisone succinate,The risk or severity of hyperglycemia can be increased when Hydrocortisone succinate is combined with Phenformin.,increase,risk
Phenformin,Hydrocortisone valerate,The risk or severity of hyperglycemia can be increased when Hydrocortisone valerate is combined with Phenformin.,increase,risk
Phenformin,Hydroflumethiazide,The therapeutic efficacy of Phenformin can be decreased when used in combination with Hydroflumethiazide.,decrease,no risk
Phenformin,Hydroxychloroquine,The therapeutic efficacy of Phenformin can be increased when used in combination with Hydroxychloroquine.,increase,no risk
Phenformin,Hydroxyprogesterone caproate,The therapeutic efficacy of Phenformin can be decreased when used in combination with Hydroxyprogesterone caproate.,decrease,no risk
Phenformin,Hydroxyzine,The metabolism of Phenformin can be decreased when combined with Hydroxyzine.,decrease,no risk
Phenformin,Ketoconazole,The metabolism of Phenformin can be decreased when combined with Ketoconazole.,decrease,no risk
Phenformin,Ketotifen,The risk or severity of thrombocytopenia can be increased when Phenformin is combined with Ketotifen.,increase,risk
Phenformin,Octreotide,The therapeutic efficacy of Phenformin can be decreased when used in combination with Octreotide.,decrease,no risk
Phenformin,Ofloxacin,The therapeutic efficacy of Phenformin can be increased when used in combination with Ofloxacin.,increase,no risk
Phenformin,Olanzapine,The therapeutic efficacy of Phenformin can be decreased when used in combination with Olanzapine.,decrease,no risk
Phenformin,Oliceridine,The metabolism of Oliceridine can be decreased when combined with Phenformin.,decrease,no risk
Phenformin,Olsalazine,Olsalazine may increase the hypoglycemic activities of Phenformin.,increase,no risk
Phenformin,Ondansetron,The metabolism of Phenformin can be decreased when combined with Ondansetron.,decrease,no risk
Phenformin,Opium,The metabolism of Opium can be decreased when combined with Phenformin.,decrease,no risk
Phenformin,Oritavancin,The metabolism of Phenformin can be decreased when combined with Oritavancin.,decrease,no risk
Phenformin,Orphenadrine,The metabolism of Phenformin can be decreased when combined with Orphenadrine.,decrease,no risk
Phenformin,Osilodrostat,The metabolism of Phenformin can be decreased when combined with Osilodrostat.,decrease,no risk
Phenformin,Ospemifene,The metabolism of Phenformin can be decreased when combined with Ospemifene.,decrease,no risk
Phenformin,Oxaliplatin,The serum concentration of Oxaliplatin can be increased when it is combined with Phenformin.,increase,no risk
Phenformin,Oxamniquine,The metabolism of Phenformin can be decreased when combined with Oxamniquine.,decrease,no risk
Phenformin,Oxandrolone,Oxandrolone may increase the hypoglycemic activities of Phenformin.,increase,no risk
Phenformin,Oxprenolol,The therapeutic efficacy of Phenformin can be increased when used in combination with Oxprenolol.,increase,no risk
Phenformin,Oxybutynin,The metabolism of Phenformin can be decreased when combined with Oxybutynin.,decrease,no risk
Phenformin,Oxycodone,The metabolism of Phenformin can be decreased when combined with Oxycodone.,decrease,no risk
Phenformin,Oxymetholone,Oxymetholone may increase the hypoglycemic activities of Phenformin.,increase,no risk
Phenformin,Oxymorphone,The metabolism of Oxymorphone can be decreased when combined with Phenformin.,decrease,no risk
Phenformin,Quetiapine,The therapeutic efficacy of Phenformin can be decreased when used in combination with Quetiapine.,decrease,no risk
Phenformin,Quinethazone,The therapeutic efficacy of Phenformin can be decreased when used in combination with Quinethazone.,decrease,no risk
Phenformin,Quinidine,The metabolism of Phenformin can be decreased when combined with Quinidine.,decrease,no risk
Phenformin,Quinine,The metabolism of Phenformin can be decreased when combined with Quinine.,decrease,no risk
Phenformin,Quinupramine,Quinupramine may decrease the hypoglycemic activities of Phenformin.,decrease,no risk
Phenformin,Ubidecarenone,The risk or severity of hypoglycemia can be increased when Ubidecarenone is combined with Phenformin.,increase,risk
Phenformin,Udenafil,The therapeutic efficacy of Phenformin can be increased when used in combination with Udenafil.,increase,no risk
Phenformin,Ulobetasol,The risk or severity of hyperglycemia can be increased when Ulobetasol is combined with Phenformin.,increase,risk
Phenformin,Umeclidinium,The metabolism of Umeclidinium can be decreased when combined with Phenformin.,decrease,no risk
Phenformin,Valbenazine,The metabolism of Valbenazine can be decreased when combined with Phenformin.,decrease,no risk
Phenformin,Valdecoxib,The therapeutic efficacy of Phenformin can be increased when used in combination with Valdecoxib.,increase,no risk
Phenformin,Vamorolone,The risk or severity of hyperglycemia can be increased when Vamorolone is combined with Phenformin.,increase,risk
Phenformin,Varenicline,The excretion of Varenicline can be decreased when combined with Phenformin.,decrease,no risk
Phenformin,Vemurafenib,The therapeutic efficacy of Phenformin can be increased when used in combination with Vemurafenib.,increase,no risk
Phenformin,Venlafaxine,The metabolism of Phenformin can be decreased when combined with Venlafaxine.,decrease,no risk
Phenformin,Verapamil,The risk or severity of hypoglycemia can be increased when Verapamil is combined with Phenformin.,increase,risk
Phenformin,Vernakalant,The metabolism of Vernakalant can be decreased when combined with Phenformin.,decrease,no risk
Phenformin,Vilazodone,The metabolism of Phenformin can be decreased when combined with Vilazodone.,decrease,no risk
Phenformin,Vildagliptin,The risk or severity of hypoglycemia can be increased when Phenformin is combined with Vildagliptin.,increase,risk
Phenformin,Viloxazine,The metabolism of Phenformin can be decreased when combined with Viloxazine.,decrease,no risk
Phenformin,Vinblastine,The metabolism of Phenformin can be decreased when combined with Vinblastine.,decrease,no risk
Phenformin,Vinorelbine,The metabolism of Phenformin can be decreased when combined with Vinorelbine.,decrease,no risk
Phenformin,Vorinostat,The therapeutic efficacy of Phenformin can be decreased when used in combination with Vorinostat.,decrease,no risk
Phenformin,Vortioxetine,The metabolism of Vortioxetine can be decreased when combined with Phenformin.,decrease,no risk
Phenformin,Xylometazoline,The risk or severity of hypoglycemia can be increased when Xylometazoline is combined with Phenformin.,increase,risk
Phenformin,Yohimbine,The metabolism of Yohimbine can be decreased when combined with Phenformin.,decrease,no risk
Phenformin,Ziconotide,The risk or severity of hypoglycemia can be increased when Ziconotide is combined with Phenformin.,increase,risk
Phenformin,Zimelidine,The risk or severity of hypoglycemia can be increased when Zimelidine is combined with Phenformin.,increase,risk
Phenformin,Ziprasidone,The therapeutic efficacy of Phenformin can be decreased when used in combination with Ziprasidone.,decrease,no risk
Phenformin,Zolpidem,The metabolism of Phenformin can be decreased when combined with Zolpidem.,decrease,no risk
Phenformin,Zonisamide,The therapeutic efficacy of Phenformin can be increased when used in combination with Zonisamide.,increase,no risk
Amantadine,Bilastine,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Bilastine.,increase,risk
Amantadine,Biperiden,The risk or severity of adverse effects can be increased when Biperiden is combined with Amantadine.,increase,risk
Amantadine,Bisacodyl,The therapeutic efficacy of Bisacodyl can be decreased when used in combination with Amantadine.,decrease,no risk
Amantadine,Bismuth subgallate,Amantadine may decrease the excretion rate of Bismuth subgallate which could result in a higher serum level.,decrease,no risk
Amantadine,Bisoprolol,Bisoprolol may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Bisoxatin,Amantadine may decrease the excretion rate of Bisoxatin which could result in a higher serum level.,decrease,no risk
Amantadine,Bleomycin,Bleomycin may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Bortezomib,The risk or severity of QTc prolongation can be increased when Bortezomib is combined with Amantadine.,increase,risk
Amantadine,Botulinum toxin type A,The risk or severity of adverse effects can be increased when Amantadine is combined with Botulinum toxin type A.,increase,risk
Amantadine,Botulinum toxin type B,The risk or severity of adverse effects can be increased when Amantadine is combined with Botulinum toxin type B.,increase,risk
Amantadine,Bretylium,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Bretylium.,increase,risk
Amantadine,Brexpiprazole,The therapeutic efficacy of Amantadine can be decreased when used in combination with Brexpiprazole.,decrease,no risk
Amantadine,Brivaracetam,Amantadine may decrease the excretion rate of Brivaracetam which could result in a higher serum level.,decrease,no risk
Amantadine,Bromazepam,Amantadine may decrease the excretion rate of Bromazepam which could result in a higher serum level.,decrease,no risk
Amantadine,Bromotheophylline,Bromotheophylline may increase the excretion rate of Amantadine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Amantadine,Brompheniramine,The risk or severity of adverse effects can be increased when Brompheniramine is combined with Amantadine.,increase,risk
Amantadine,Buclizine,The risk or severity of adverse effects can be increased when Buclizine is combined with Amantadine.,increase,risk
Amantadine,Budesonide,Amantadine may decrease the excretion rate of Budesonide which could result in a higher serum level.,decrease,no risk
Amantadine,Bumadizone,Bumadizone may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Bumetanide,Bumetanide may increase the excretion rate of Amantadine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Amantadine,Buprenorphine,The risk or severity of adverse effects can be increased when Amantadine is combined with Buprenorphine.,increase,risk
Amantadine,Bupropion,The excretion of Amantadine can be decreased when combined with Bupropion.,decrease,no risk
Amantadine,Buserelin,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Buserelin.,increase,risk
Amantadine,Buspirone,The risk or severity of serotonin syndrome can be increased when Buspirone is combined with Amantadine.,increase,risk
Amantadine,Butabarbital,The risk or severity of adverse effects can be increased when Butabarbital is combined with Amantadine.,increase,risk
Amantadine,Butalbital,The risk or severity of adverse effects can be increased when Butalbital is combined with Amantadine.,increase,risk
Amantadine,Butobarbital,The risk or severity of adverse effects can be increased when Amantadine is combined with Butobarbital.,increase,risk
Amantadine,Butorphanol,The risk or severity of adverse effects can be increased when Amantadine is combined with Butorphanol.,increase,risk
Amantadine,Butriptyline,The risk or severity of serotonin syndrome can be increased when Amantadine is combined with Butriptyline.,increase,risk
Amantadine,Butylscopolamine,The risk or severity of adverse effects can be increased when Amantadine is combined with Butylscopolamine.,increase,risk
Amantadine,Gabapentin enacarbil,Amantadine may decrease the excretion rate of Gabapentin enacarbil which could result in a higher serum level.,decrease,no risk
Amantadine,Gadobenic acid,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Gadobenic acid.,increase,risk
Amantadine,Gadodiamide,Gadodiamide may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Gadofosveset trisodium,Amantadine may decrease the excretion rate of Gadofosveset trisodium which could result in a higher serum level.,decrease,no risk
Amantadine,Gadopentetic acid,Gadopentetic acid may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Gadoteric acid,Amantadine may decrease the excretion rate of Gadoteric acid which could result in a higher serum level.,decrease,no risk
Amantadine,Gadoteridol,Gadoteridol may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Galantamine,The therapeutic efficacy of Amantadine can be decreased when used in combination with Galantamine.,decrease,no risk
Amantadine,Gallamine triethiodide,The risk or severity of adverse effects can be increased when Gallamine triethiodide is combined with Amantadine.,increase,risk
Amantadine,Ganciclovir,The risk or severity of adverse effects can be increased when Amantadine is combined with Ganciclovir.,increase,risk
Amantadine,Gatifloxacin,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Gatifloxacin.,increase,risk
Amantadine,Gemcitabine,Gemcitabine may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Gemfibrozil,Amantadine may decrease the excretion rate of Gemfibrozil which could result in a higher serum level.,decrease,no risk
Amantadine,Gemifloxacin,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Gemifloxacin.,increase,risk
Amantadine,Gentamicin,The serum concentration of Gentamicin can be increased when it is combined with Amantadine.,increase,no risk
Amantadine,Gepirone,The risk or severity of QTc prolongation can be increased when Gepirone is combined with Amantadine.,increase,risk
Amantadine,Gilteritinib,The risk or severity of adverse effects can be increased when Gilteritinib is combined with Amantadine.,increase,risk
Amantadine,Gimeracil,Amantadine may decrease the excretion rate of Gimeracil which could result in a higher serum level.,decrease,no risk
Amantadine,Ginkgo biloba,The therapeutic efficacy of Amantadine can be decreased when used in combination with Ginkgo biloba.,decrease,no risk
Amantadine,Givosiran,Givosiran may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Glasdegib,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Glasdegib.,increase,risk
Amantadine,Glipizide,Amantadine may decrease the excretion rate of Glipizide which could result in a higher serum level.,decrease,no risk
Amantadine,Glycerin,The therapeutic efficacy of Glycerin can be decreased when used in combination with Amantadine.,decrease,no risk
Amantadine,Glycerol phenylbutyrate,Amantadine may decrease the excretion rate of Glycerol phenylbutyrate which could result in a higher serum level.,decrease,no risk
Amantadine,Glycopyrronium,Amantadine may increase the anticholinergic activities of Glycopyrronium.,increase,no risk
Amantadine,Golodirsen,Amantadine may decrease the excretion rate of Golodirsen which could result in a higher serum level.,decrease,no risk
Amantadine,Goserelin,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Goserelin.,increase,risk
Amantadine,Granisetron,The risk or severity of serotonin syndrome can be increased when Granisetron is combined with Amantadine.,increase,risk
Amantadine,Grepafloxacin,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Grepafloxacin.,increase,risk
Amantadine,Guanethidine,Amantadine may decrease the excretion rate of Guanethidine which could result in a higher serum level.,decrease,no risk
Amantadine,Guanfacine,The risk or severity of adverse effects can be increased when Amantadine is combined with Guanfacine.,increase,risk
Amantadine,Guanidine,The serum concentration of Amantadine can be increased when it is combined with Guanidine.,increase,no risk
Amantadine,Halofantrine,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Halofantrine.,increase,risk
Amantadine,Haloperidol,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Haloperidol.,increase,risk
Amantadine,Hexafluronium,The risk or severity of adverse effects can be increased when Amantadine is combined with Hexafluronium.,increase,risk
Amantadine,Hexocyclium,The risk or severity of adverse effects can be increased when Amantadine is combined with Hexocyclium.,increase,risk
Amantadine,Histamine,The serum concentration of Histamine can be increased when it is combined with Amantadine.,increase,no risk
Amantadine,Histrelin,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Histrelin.,increase,risk
Amantadine,Homatropine,The risk or severity of adverse effects can be increased when Amantadine is combined with Homatropine.,increase,risk
Amantadine,Homatropine methylbromide,The risk or severity of adverse effects can be increased when Homatropine methylbromide is combined with Amantadine.,increase,risk
Amantadine,Human adenovirus e serotype 4 strain cl-68578 antigen,The therapeutic efficacy of Human adenovirus e serotype 4 strain cl-68578 antigen can be decreased when used in combination with Amantadine.,decrease,no risk
Amantadine,Huperzine A,The therapeutic efficacy of Amantadine can be decreased when used in combination with Huperzine A.,decrease,no risk
Amantadine,Hydralazine,Amantadine may decrease the excretion rate of Hydralazine which could result in a higher serum level.,decrease,no risk
Amantadine,Hydrochlorothiazide,Hydrochlorothiazide may increase the excretion rate of Amantadine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Amantadine,Hydrocodone,The risk or severity of serotonin syndrome can be increased when Hydrocodone is combined with Amantadine.,increase,risk
Amantadine,Hydroflumethiazide,Hydroflumethiazide may increase the excretion rate of Amantadine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Amantadine,Hydromorphone,The risk or severity of adverse effects can be increased when Amantadine is combined with Hydromorphone.,increase,risk
Amantadine,Hydroxocobalamin,Hydroxocobalamin may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Hydroxychloroquine,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Hydroxychloroquine.,increase,risk
Amantadine,Hydroxyethyl Starch,Amantadine may decrease the excretion rate of Hydroxyethyl Starch which could result in a higher serum level.,decrease,no risk
Amantadine,Hydroxyzine,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Hydroxyzine.,increase,risk
Amantadine,Hyoscyamine,The risk or severity of adverse effects can be increased when Hyoscyamine is combined with Amantadine.,increase,risk
Amantadine,Kanamycin,Amantadine may decrease the excretion rate of Kanamycin which could result in a higher serum level.,decrease,no risk
Amantadine,Ketamine,The therapeutic efficacy of Amantadine can be decreased when used in combination with Ketamine.,decrease,no risk
Amantadine,Ketazolam,Amantadine may decrease the excretion rate of Ketazolam which could result in a higher serum level.,decrease,no risk
Amantadine,Ketoconazole,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Ketoconazole.,increase,risk
Amantadine,Ketoprofen,Ketoprofen may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Ketorolac,Ketorolac may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Octinoxate,Amantadine may decrease the excretion rate of Octinoxate which could result in a higher serum level.,decrease,no risk
Amantadine,Octreotide,The risk or severity of QTc prolongation can be increased when Octreotide is combined with Amantadine.,increase,risk
Amantadine,Ofloxacin,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Ofloxacin.,increase,risk
Amantadine,Olanzapine,The therapeutic efficacy of Amantadine can be decreased when used in combination with Olanzapine.,decrease,no risk
Amantadine,Oliceridine,The risk or severity of serotonin syndrome can be increased when Amantadine is combined with Oliceridine.,increase,risk
Amantadine,Olodaterol,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Olodaterol.,increase,risk
Amantadine,Olsalazine,Olsalazine may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Ondansetron,The risk or severity of serotonin syndrome can be increased when Ondansetron is combined with Amantadine.,increase,risk
Amantadine,Opium,The risk or severity of adverse effects can be increased when Amantadine is combined with Opium.,increase,risk
Amantadine,Orphenadrine,The risk or severity of adverse effects can be increased when Amantadine is combined with Orphenadrine.,increase,risk
Amantadine,Oseltamivir,Oseltamivir may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Oxacillin,Oxacillin may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Oxaliplatin,The risk or severity of QTc prolongation can be increased when Oxaliplatin is combined with Amantadine.,increase,risk
Amantadine,Oxaprozin,Oxaprozin may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Oxatomide,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Oxatomide.,increase,risk
Amantadine,Oxazepam,Oxazepam may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Oxprenolol,The serum concentration of Amantadine can be increased when it is combined with Oxprenolol.,increase,no risk
Amantadine,Oxybenzone,Amantadine may decrease the excretion rate of Oxybenzone which could result in a higher serum level.,decrease,no risk
Amantadine,Oxybutynin,The risk or severity of adverse effects can be increased when Amantadine is combined with Oxybutynin.,increase,risk
Amantadine,Oxycodone,The risk or severity of adverse effects can be increased when Amantadine is combined with Oxycodone.,increase,risk
Amantadine,Oxymorphone,The risk or severity of adverse effects can be increased when Amantadine is combined with Oxymorphone.,increase,risk
Amantadine,Oxyphenbutazone,Oxyphenbutazone may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Oxyphencyclimine,The risk or severity of adverse effects can be increased when Oxyphencyclimine is combined with Amantadine.,increase,risk
Amantadine,Oxyphenisatin acetate,The therapeutic efficacy of Oxyphenisatin acetate can be decreased when used in combination with Amantadine.,decrease,no risk
Amantadine,Oxyphenonium,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Amantadine.,increase,risk
Amantadine,Oxyquinoline,Amantadine may decrease the excretion rate of Oxyquinoline which could result in a higher serum level.,decrease,no risk
Amantadine,Oxytocin,The risk or severity of QTc prolongation can be increased when Oxytocin is combined with Amantadine.,increase,risk
Amantadine,Quetiapine,The therapeutic efficacy of Amantadine can be decreased when used in combination with Quetiapine.,decrease,no risk
Amantadine,Quinethazone,Quinethazone may increase the excretion rate of Amantadine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Amantadine,Quinidine,Amantadine may decrease the excretion rate of Quinidine which could result in a higher serum level.,decrease,no risk
Amantadine,Quinine,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Quinine.,increase,risk
Amantadine,Quinupramine,The risk or severity of serotonin syndrome can be increased when Amantadine is combined with Quinupramine.,increase,risk
Amantadine,Quizartinib,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Quizartinib.,increase,risk
Amantadine,Umeclidinium,The risk or severity of adverse effects can be increased when Amantadine is combined with Umeclidinium.,increase,risk
Amantadine,Vaborbactam,Amantadine may decrease the excretion rate of Vaborbactam which could result in a higher serum level.,decrease,no risk
Amantadine,Valaciclovir,Valaciclovir may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Valbenazine,Amantadine may decrease the excretion rate of Valbenazine which could result in a higher serum level.,decrease,no risk
Amantadine,Valdecoxib,Valdecoxib may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Valganciclovir,Amantadine may decrease the excretion rate of Valganciclovir which could result in a higher serum level.,decrease,no risk
Amantadine,Valproate bismuth,The risk or severity of serotonin syndrome can be increased when Amantadine is combined with Valproate bismuth.,increase,risk
Amantadine,Valproic acid,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Valproic acid.,increase,risk
Amantadine,Vancomycin,Amantadine may decrease the excretion rate of Vancomycin which could result in a higher serum level.,decrease,no risk
Amantadine,Vandetanib,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Vandetanib.,increase,risk
Amantadine,Vardenafil,The risk or severity of QTc prolongation can be increased when Vardenafil is combined with Amantadine.,increase,risk
Amantadine,Varenicline,The excretion of Varenicline can be decreased when combined with Amantadine.,decrease,no risk
Amantadine,Varicella zoster vaccine (live/attenuated),The therapeutic efficacy of Varicella zoster vaccine (live/attenuated) can be decreased when used in combination with Amantadine.,decrease,no risk
Amantadine,Vecuronium,The risk or severity of adverse effects can be increased when Amantadine is combined with Vecuronium.,increase,risk
Amantadine,Vemurafenib,The risk or severity of QTc prolongation can be increased when Vemurafenib is combined with Amantadine.,increase,risk
Amantadine,Venlafaxine,The risk or severity of serotonin syndrome can be increased when Amantadine is combined with Venlafaxine.,increase,risk
Amantadine,Verapamil,The risk or severity of adverse effects can be increased when Verapamil is combined with Amantadine.,increase,risk
Amantadine,Vernakalant,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Vernakalant.,increase,risk
Amantadine,Vibrio cholerae CVD 103-HgR strain live antigen,The therapeutic efficacy of Vibrio cholerae CVD 103-HgR strain live antigen can be decreased when used in combination with Amantadine.,decrease,no risk
Amantadine,Vilanterol,The risk or severity of QTc prolongation and ventricular arrhythmias can be increased when Vilanterol is combined with Amantadine.,increase,risk
Amantadine,Vilazodone,The risk or severity of serotonin syndrome can be increased when Amantadine is combined with Vilazodone.,increase,risk
Amantadine,Viloxazine,Amantadine may decrease the excretion rate of Viloxazine which could result in a higher serum level.,decrease,no risk
Amantadine,Voriconazole,The risk or severity of QTc prolongation can be increased when Voriconazole is combined with Amantadine.,increase,risk
Amantadine,Vorinostat,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Vorinostat.,increase,risk
Amantadine,Vortioxetine,The risk or severity of serotonin syndrome can be increased when Amantadine is combined with Vortioxetine.,increase,risk
Amantadine,Warfarin,Amantadine may decrease the excretion rate of Warfarin which could result in a higher serum level.,decrease,no risk
Amantadine,Yellow fever vaccine,The therapeutic efficacy of Yellow fever vaccine can be decreased when used in combination with Amantadine.,decrease,no risk
Amantadine,Yohimbine,The risk or severity of serotonin syndrome can be increased when Amantadine is combined with Yohimbine.,increase,risk
Amantadine,Zaleplon,Amantadine may decrease the excretion rate of Zaleplon which could result in a higher serum level.,decrease,no risk
Amantadine,Zanamivir,Zanamivir may decrease the excretion rate of Amantadine which could result in a higher serum level.,decrease,no risk
Amantadine,Zimelidine,The risk or severity of serotonin syndrome can be increased when Amantadine is combined with Zimelidine.,increase,risk
Amantadine,Ziprasidone,The risk or severity of QTc prolongation can be increased when Amantadine is combined with Ziprasidone.,increase,risk
Amantadine,Zolmitriptan,The risk or severity of serotonin syndrome can be increased when Zolmitriptan is combined with Amantadine.,increase,risk
Amantadine,Zonisamide,Zonisamide may increase the excretion rate of Amantadine which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Amantadine,Zotepine,The therapeutic efficacy of Amantadine can be decreased when used in combination with Zotepine.,decrease,no risk
Amantadine,Zuclopenthixol,The therapeutic efficacy of Amantadine can be decreased when used in combination with Zuclopenthixol.,decrease,no risk
Metronidazole,Buserelin,The risk or severity of QTc prolongation can be increased when Metronidazole is combined with Buserelin.,increase,risk
Metronidazole,Buspirone,The metabolism of Metronidazole can be decreased when combined with Buspirone.,decrease,no risk
Metronidazole,Busulfan,The serum concentration of Busulfan can be increased when it is combined with Metronidazole.,increase,no risk
Metronidazole,Butacaine,The risk or severity of methemoglobinemia can be increased when Metronidazole is combined with Butacaine.,increase,risk
Metronidazole,Butalbital,The therapeutic efficacy of Butalbital can be decreased when used in combination with Metronidazole.,decrease,no risk
Metronidazole,Butamben,The risk or severity of methemoglobinemia can be increased when Metronidazole is combined with Butamben.,increase,risk
Metronidazole,Butriptyline,The risk or severity of QTc prolongation can be increased when Metronidazole is combined with Butriptyline.,increase,risk
Dinoprostone,Ganciclovir,The excretion of Dinoprostone can be decreased when combined with Ganciclovir.,decrease,no risk
Dinoprostone,Gemfibrozil,The excretion of Dinoprostone can be decreased when combined with Gemfibrozil.,decrease,no risk
Dinoprostone,Gentamicin,The serum concentration of Gentamicin can be increased when it is combined with Dinoprostone.,increase,no risk
Dinoprostone,Glecaprevir,The excretion of Dinoprostone can be decreased when combined with Glecaprevir.,decrease,no risk
Dinoprostone,Glyburide,The excretion of Dinoprostone can be decreased when combined with Glyburide.,decrease,no risk
Dinoprostone,Grepafloxacin,The excretion of Grepafloxacin can be decreased when combined with Dinoprostone.,decrease,no risk
Dinoprostone,Guanfacine,The risk or severity of adverse effects can be increased when Dinoprostone is combined with Guanfacine.,increase,risk
Dinoprostone,Guanidine,The excretion of Dinoprostone can be decreased when combined with Guanidine.,decrease,no risk
Dinoprostone,Histamine,The serum concentration of Histamine can be increased when it is combined with Dinoprostone.,increase,no risk
Dinoprostone,Hydrochlorothiazide,The excretion of Hydrochlorothiazide can be decreased when combined with Dinoprostone.,decrease,no risk
Dinoprostone,Hydrocortisone,The excretion of Hydrocortisone can be decreased when combined with Dinoprostone.,decrease,no risk
Dinoprostone,Ketoconazole,The excretion of Dinoprostone can be decreased when combined with Ketoconazole.,decrease,no risk
Dinoprostone,Ketoprofen,The excretion of Dinoprostone can be decreased when combined with Ketoprofen.,decrease,no risk
Dinoprostone,Ofloxacin,The excretion of Dinoprostone can be decreased when combined with Ofloxacin.,decrease,no risk
Dinoprostone,Oseltamivir,The excretion of Oseltamivir can be decreased when combined with Dinoprostone.,decrease,no risk
Dinoprostone,Ouabain,The excretion of Dinoprostone can be decreased when combined with Ouabain.,decrease,no risk
Dinoprostone,Oxaliplatin,The serum concentration of Oxaliplatin can be increased when it is combined with Dinoprostone.,increase,no risk
Dinoprostone,Oxyphenbutazone,The excretion of Dinoprostone can be decreased when combined with Oxyphenbutazone.,decrease,no risk
Dinoprostone,Oxytetracycline,The excretion of Dinoprostone can be decreased when combined with Oxytetracycline.,decrease,no risk
Dinoprostone,Oxytocin,The risk or severity of adverse effects can be increased when Dinoprostone is combined with Oxytocin.,increase,risk
Dinoprostone,Quinapril,The excretion of Quinapril can be decreased when combined with Dinoprostone.,decrease,no risk
Dinoprostone,Quinidine,The excretion of Dinoprostone can be decreased when combined with Quinidine.,decrease,no risk
Dinoprostone,Quinine,The risk or severity of adverse effects can be increased when Dinoprostone is combined with Quinine.,increase,risk
Dinoprostone,Vadadustat,The serum concentration of Vadadustat can be increased when it is combined with Dinoprostone.,increase,no risk
