DrugA,DrugB,Interaction,Mechanism,risk_level
Desmopressin,Zuclopenthixol,The risk or severity of hypertension can be increased when Desmopressin is combined with Zuclopenthixol.,increase,risk
Coagulation factor VIIa Recombinant Human,Bemiparin,The therapeutic efficacy of Coagulation factor VIIa Recombinant Human can be decreased when used in combination with Bemiparin.,decrease,no risk
Coagulation factor VIIa Recombinant Human,Betrixaban,The therapeutic efficacy of Coagulation factor VIIa Recombinant Human can be decreased when used in combination with Betrixaban.,decrease,no risk
Coagulation factor VIIa Recombinant Human,Bivalirudin,The therapeutic efficacy of Coagulation factor VIIa Recombinant Human can be decreased when used in combination with Bivalirudin.,decrease,no risk
Coagulation factor VIIa Recombinant Human,Heparin,The therapeutic efficacy of Coagulation factor VIIa Recombinant Human can be decreased when used in combination with Heparin.,decrease,no risk
Coagulation factor VIIa Recombinant Human,Hydrogen peroxide,Hydrogen peroxide may increase the thrombogenic activities of Coagulation factor VIIa Recombinant Human.,increase,no risk
Coagulation factor VIIa Recombinant Human,Urokinase,The therapeutic efficacy of Coagulation factor VIIa Recombinant Human can be decreased when used in combination with Urokinase.,decrease,no risk
Coagulation factor VIIa Recombinant Human,Vorapaxar,The therapeutic efficacy of Coagulation factor VIIa Recombinant Human can be decreased when used in combination with Vorapaxar.,decrease,no risk
Coagulation factor VIIa Recombinant Human,Warfarin,The therapeutic efficacy of Coagulation factor VIIa Recombinant Human can be decreased when used in combination with Warfarin.,decrease,no risk
Coagulation factor VIIa Recombinant Human,Ximelagatran,The therapeutic efficacy of Coagulation factor VIIa Recombinant Human can be decreased when used in combination with Ximelagatran.,decrease,no risk
Palifermin,Vinblastine,The therapeutic efficacy of Palifermin can be decreased when used in combination with Vinblastine.,decrease,no risk
Palifermin,Vindesine,The therapeutic efficacy of Palifermin can be decreased when used in combination with Vindesine.,decrease,no risk
Palifermin,Vinorelbine,The therapeutic efficacy of Palifermin can be decreased when used in combination with Vinorelbine.,decrease,no risk
Palifermin,Vorinostat,The therapeutic efficacy of Palifermin can be decreased when used in combination with Vorinostat.,decrease,no risk
Palifermin,Zidovudine,The therapeutic efficacy of Palifermin can be decreased when used in combination with Zidovudine.,decrease,no risk
Glucagon,Quetiapine,Quetiapine may increase the gastrointestinal motility reducing activities of Glucagon.,increase,no risk
Glucagon,Quinidine,Quinidine may increase the gastrointestinal motility reducing activities of Glucagon.,increase,no risk
Glucagon,Umeclidinium,Umeclidinium may increase the gastrointestinal motility reducing activities of Glucagon.,increase,no risk
Glucagon,Warfarin,The therapeutic efficacy of Warfarin can be increased when used in combination with Glucagon.,increase,no risk
Glucagon,Ziprasidone,Ziprasidone may increase the gastrointestinal motility reducing activities of Glucagon.,increase,no risk
Aldesleukin,Bacillus calmette-guerin substrain russian BCG-I live antigen,The therapeutic efficacy of Bacillus calmette-guerin substrain russian BCG-I live antigen can be decreased when used in combination with Aldesleukin.,decrease,no risk
Aldesleukin,Bacillus calmette-guerin substrain tice live antigen,The risk or severity of infection can be increased when Bacillus calmette-guerin substrain tice live antigen is combined with Aldesleukin.,increase,risk
Aldesleukin,Bacitracin,Bacitracin may decrease the excretion rate of Aldesleukin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Baclofen,Aldesleukin may decrease the excretion rate of Baclofen which could result in a higher serum level.,decrease,no risk
Aldesleukin,Balsalazide,Balsalazide may decrease the excretion rate of Aldesleukin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Baricitinib,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Baricitinib.,increase,risk
Aldesleukin,Basiliximab,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Basiliximab.,increase,risk
Aldesleukin,BCG vaccine,The risk or severity of infection can be increased when BCG vaccine is combined with Aldesleukin.,increase,risk
Aldesleukin,Beclomethasone dipropionate,The therapeutic efficacy of Aldesleukin can be decreased when used in combination with Beclomethasone dipropionate.,decrease,no risk
Aldesleukin,Belatacept,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Belatacept.,increase,risk
Aldesleukin,Belimumab,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Belimumab.,increase,risk
Aldesleukin,Belinostat,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Belinostat.,increase,risk
Aldesleukin,Belumosudil,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Belumosudil.,increase,risk
Aldesleukin,Bemiparin,The risk or severity of bleeding can be increased when Bemiparin is combined with Aldesleukin.,increase,risk
Aldesleukin,Benazepril,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Benazepril.,increase,risk
Aldesleukin,Bendamustine,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Bendamustine.,increase,risk
Aldesleukin,Bendroflumethiazide,Bendroflumethiazide may increase the excretion rate of Aldesleukin which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Aldesleukin,Benorilate,Benorilate may decrease the excretion rate of Aldesleukin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Benoxaprofen,Benoxaprofen may decrease the excretion rate of Aldesleukin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Benserazide,Aldesleukin may decrease the excretion rate of Benserazide which could result in a higher serum level.,decrease,no risk
Aldesleukin,Benzatropine,Aldesleukin may decrease the excretion rate of Benzatropine which could result in a higher serum level.,decrease,no risk
Aldesleukin,Benznidazole,Aldesleukin may decrease the excretion rate of Benznidazole which could result in a higher serum level.,decrease,no risk
Aldesleukin,Benzocaine,The risk or severity of methemoglobinemia can be increased when Aldesleukin is combined with Benzocaine.,increase,risk
Aldesleukin,Benzthiazide,Benzthiazide may increase the excretion rate of Aldesleukin which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Aldesleukin,Benzydamine,Benzydamine may decrease the excretion rate of Aldesleukin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Benzyl alcohol,The risk or severity of methemoglobinemia can be increased when Aldesleukin is combined with Benzyl alcohol.,increase,risk
Aldesleukin,Bepotastine,Aldesleukin may decrease the excretion rate of Bepotastine which could result in a higher serum level.,decrease,no risk
Aldesleukin,Bepridil,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Bepridil.,increase,risk
Aldesleukin,Betamethasone,The therapeutic efficacy of Aldesleukin can be decreased when used in combination with Betamethasone.,decrease,no risk
Aldesleukin,Betamethasone phosphate,The therapeutic efficacy of Aldesleukin can be decreased when used in combination with Betamethasone phosphate.,decrease,no risk
Aldesleukin,Betaxolol,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Betaxolol.,increase,risk
Aldesleukin,Bethanidine,Aldesleukin may increase the hypotensive activities of Bethanidine.,increase,no risk
Aldesleukin,Betrixaban,The risk or severity of bleeding can be increased when Betrixaban is combined with Aldesleukin.,increase,risk
Aldesleukin,Bexarotene,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Bexarotene.,increase,risk
Aldesleukin,Bicalutamide,The serum concentration of Bicalutamide can be increased when it is combined with Aldesleukin.,increase,no risk
Aldesleukin,Bicisate,Aldesleukin may decrease the excretion rate of Bicisate which could result in a higher serum level.,decrease,no risk
Aldesleukin,Bimekizumab,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Bimekizumab.,increase,risk
Aldesleukin,Bismuth subgallate,Aldesleukin may decrease the excretion rate of Bismuth subgallate which could result in a higher serum level.,decrease,no risk
Aldesleukin,Bisoprolol,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Bisoprolol.,increase,risk
Aldesleukin,Bisoxatin,Aldesleukin may decrease the excretion rate of Bisoxatin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Bivalirudin,The risk or severity of bleeding can be increased when Bivalirudin is combined with Aldesleukin.,increase,risk
Aldesleukin,Bleomycin,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Bleomycin.,increase,risk
Aldesleukin,Blinatumomab,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Blinatumomab.,increase,risk
Aldesleukin,"Bordetella pertussis toxoid antigen (formaldehyde, glutaraldehyde inactivated)","The therapeutic efficacy of Bordetella pertussis toxoid antigen (formaldehyde, glutaraldehyde inactivated) can be decreased when used in combination with Aldesleukin.",decrease,no risk
Aldesleukin,Bortezomib,The serum concentration of Bortezomib can be increased when it is combined with Aldesleukin.,increase,no risk
Aldesleukin,Bosentan,Aldesleukin may increase the hypotensive activities of Bosentan.,increase,no risk
Aldesleukin,Bosutinib,The serum concentration of Bosutinib can be increased when it is combined with Aldesleukin.,increase,no risk
Aldesleukin,Brentuximab vedotin,The serum concentration of Brentuximab vedotin can be increased when it is combined with Aldesleukin.,increase,no risk
Aldesleukin,Bretylium,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Bretylium.,increase,risk
Aldesleukin,Brigatinib,The serum concentration of Brigatinib can be increased when it is combined with Aldesleukin.,increase,no risk
Aldesleukin,Brivaracetam,Aldesleukin may decrease the excretion rate of Brivaracetam which could result in a higher serum level.,decrease,no risk
Aldesleukin,Brodalumab,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Brodalumab.,increase,risk
Aldesleukin,Bromazepam,Aldesleukin may decrease the excretion rate of Bromazepam which could result in a higher serum level.,decrease,no risk
Aldesleukin,Bromocriptine,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Bromocriptine.,increase,risk
Aldesleukin,Bromotheophylline,Bromotheophylline may increase the excretion rate of Aldesleukin which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Aldesleukin,Budesonide,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Budesonide.,increase,risk
Aldesleukin,Bumadizone,Bumadizone may decrease the excretion rate of Aldesleukin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Bumetanide,Bumetanide may increase the excretion rate of Aldesleukin which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Aldesleukin,Bupivacaine,The risk or severity of methemoglobinemia can be increased when Aldesleukin is combined with Bupivacaine.,increase,risk
Aldesleukin,Bupropion,Aldesleukin may decrease the excretion rate of Bupropion which could result in a higher serum level.,decrease,no risk
Aldesleukin,Buspirone,Aldesleukin may decrease the excretion rate of Buspirone which could result in a higher serum level.,decrease,no risk
Aldesleukin,Busulfan,The serum concentration of Busulfan can be increased when it is combined with Aldesleukin.,increase,no risk
Aldesleukin,Butabarbital,Butabarbital may increase the hypotensive activities of Aldesleukin.,increase,no risk
Aldesleukin,Butacaine,The risk or severity of methemoglobinemia can be increased when Aldesleukin is combined with Butacaine.,increase,risk
Aldesleukin,Butalbital,Butalbital may increase the hypotensive activities of Aldesleukin.,increase,no risk
Aldesleukin,Butamben,The risk or severity of methemoglobinemia can be increased when Aldesleukin is combined with Butamben.,increase,risk
Aldesleukin,Gabapentin enacarbil,Aldesleukin may decrease the excretion rate of Gabapentin enacarbil which could result in a higher serum level.,decrease,no risk
Aldesleukin,Gadobenic acid,Aldesleukin may decrease the excretion rate of Gadobenic acid which could result in a higher serum level.,decrease,no risk
Aldesleukin,Gadodiamide,Aldesleukin may decrease the excretion rate of Gadodiamide which could result in a higher serum level.,decrease,no risk
Aldesleukin,Gadofosveset trisodium,Aldesleukin may decrease the excretion rate of Gadofosveset trisodium which could result in a higher serum level.,decrease,no risk
Aldesleukin,Gadopentetic acid,Aldesleukin may decrease the excretion rate of Gadopentetic acid which could result in a higher serum level.,decrease,no risk
Aldesleukin,Gadoteric acid,Aldesleukin may decrease the excretion rate of Gadoteric acid which could result in a higher serum level.,decrease,no risk
Aldesleukin,Gadoteridol,Aldesleukin may decrease the excretion rate of Gadoteridol which could result in a higher serum level.,decrease,no risk
Aldesleukin,Ganciclovir,Aldesleukin may decrease the excretion rate of Ganciclovir which could result in a higher serum level.,decrease,no risk
Aldesleukin,Gemcitabine,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Gemcitabine.,increase,risk
Aldesleukin,Gemfibrozil,Aldesleukin may decrease the excretion rate of Gemfibrozil which could result in a higher serum level.,decrease,no risk
Aldesleukin,Gemtuzumab ozogamicin,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Gemtuzumab ozogamicin.,increase,risk
Aldesleukin,Gentamicin,Aldesleukin may decrease the excretion rate of Gentamicin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Gepirone,The serum concentration of Gepirone can be increased when it is combined with Aldesleukin.,increase,no risk
Aldesleukin,Gilteritinib,The metabolism of Gilteritinib can be decreased when combined with Aldesleukin.,decrease,no risk
Aldesleukin,Gimeracil,Aldesleukin may decrease the excretion rate of Gimeracil which could result in a higher serum level.,decrease,no risk
Aldesleukin,Givosiran,Givosiran may decrease the excretion rate of Aldesleukin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Glatiramer,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Glatiramer.,increase,risk
Aldesleukin,Glipizide,Aldesleukin may decrease the excretion rate of Glipizide which could result in a higher serum level.,decrease,no risk
Aldesleukin,Glycerol phenylbutyrate,Aldesleukin may decrease the excretion rate of Glycerol phenylbutyrate which could result in a higher serum level.,decrease,no risk
Aldesleukin,Golimumab,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Golimumab.,increase,risk
Aldesleukin,Golodirsen,Aldesleukin may decrease the excretion rate of Golodirsen which could result in a higher serum level.,decrease,no risk
Aldesleukin,Goserelin,Goserelin may decrease the excretion rate of Aldesleukin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Guanabenz,Aldesleukin may increase the hypotensive activities of Guanabenz.,increase,no risk
Aldesleukin,Guanadrel,Aldesleukin may increase the hypotensive activities of Guanadrel.,increase,no risk
Aldesleukin,Guanethidine,Aldesleukin may decrease the excretion rate of Guanethidine which could result in a higher serum level.,decrease,no risk
Aldesleukin,Guanfacine,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Guanfacine.,increase,risk
Aldesleukin,Guanoxan,Aldesleukin may increase the hypotensive activities of Guanoxan.,increase,no risk
Aldesleukin,Guselkumab,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Guselkumab.,increase,risk
Aldesleukin,Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen,The therapeutic efficacy of Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen can be decreased when used in combination with Aldesleukin.,decrease,no risk
Aldesleukin,Haloperidol,The serum concentration of Haloperidol can be increased when it is combined with Aldesleukin.,increase,no risk
Aldesleukin,Halothane,The metabolism of Halothane can be decreased when combined with Aldesleukin.,decrease,no risk
Aldesleukin,Heparin,The risk or severity of bleeding can be increased when Heparin is combined with Aldesleukin.,increase,risk
Aldesleukin,Hepatitis A Vaccine,The therapeutic efficacy of Hepatitis A Vaccine can be decreased when used in combination with Aldesleukin.,decrease,no risk
Aldesleukin,Hepatitis B Vaccine (Recombinant),The therapeutic efficacy of Hepatitis B Vaccine (Recombinant) can be decreased when used in combination with Aldesleukin.,decrease,no risk
Aldesleukin,Human adenovirus e serotype 4 strain cl-68578 antigen,The risk or severity of infection can be increased when Human adenovirus e serotype 4 strain cl-68578 antigen is combined with Aldesleukin.,increase,risk
Aldesleukin,Hydralazine,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Hydralazine.,increase,risk
Aldesleukin,Hydrochlorothiazide,Hydrochlorothiazide may increase the excretion rate of Aldesleukin which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Aldesleukin,Hydrocortisone acetate,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Hydrocortisone acetate.,increase,risk
Aldesleukin,Hydrocortisone butyrate,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Hydrocortisone butyrate.,increase,risk
Aldesleukin,Hydrocortisone succinate,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Hydrocortisone succinate.,increase,risk
Aldesleukin,Hydroflumethiazide,Hydroflumethiazide may increase the excretion rate of Aldesleukin which could result in a lower serum level and potentially a reduction in efficacy.,increase,no risk
Aldesleukin,Hydromorphone,Aldesleukin may decrease the excretion rate of Hydromorphone which could result in a higher serum level.,decrease,no risk
Aldesleukin,Hydroxocobalamin,Aldesleukin may decrease the excretion rate of Hydroxocobalamin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Hydroxychloroquine,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Hydroxychloroquine.,increase,risk
Aldesleukin,Hydroxyethyl Starch,Aldesleukin may decrease the excretion rate of Hydroxyethyl Starch which could result in a higher serum level.,decrease,no risk
Aldesleukin,Hydroxyurea,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Hydroxyurea.,increase,risk
Aldesleukin,Janssen COVID-19 Vaccine,The therapeutic efficacy of Janssen COVID-19 Vaccine can be decreased when used in combination with Aldesleukin.,decrease,no risk
Aldesleukin,Japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated),The therapeutic efficacy of Japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated) can be decreased when used in combination with Aldesleukin.,decrease,no risk
Aldesleukin,Kanamycin,Aldesleukin may decrease the excretion rate of Kanamycin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Ketamine,Aldesleukin may decrease the excretion rate of Ketamine which could result in a higher serum level.,decrease,no risk
Aldesleukin,Ketazolam,Aldesleukin may decrease the excretion rate of Ketazolam which could result in a higher serum level.,decrease,no risk
Aldesleukin,Ketoprofen,Ketoprofen may decrease the excretion rate of Aldesleukin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Ketorolac,Ketorolac may decrease the excretion rate of Aldesleukin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Obinutuzumab,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Obinutuzumab.,increase,risk
Aldesleukin,Ocrelizumab,Ocrelizumab may increase the immunosuppressive activities of Aldesleukin.,increase,no risk
Aldesleukin,Octinoxate,Aldesleukin may decrease the excretion rate of Octinoxate which could result in a higher serum level.,decrease,no risk
Aldesleukin,Ofatumumab,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Ofatumumab.,increase,risk
Aldesleukin,Olanzapine,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Olanzapine.,increase,risk
Aldesleukin,Olaparib,The serum concentration of Olaparib can be increased when it is combined with Aldesleukin.,increase,no risk
Aldesleukin,Olmesartan,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Olmesartan.,increase,risk
Aldesleukin,Olsalazine,Olsalazine may decrease the excretion rate of Aldesleukin which could result in a higher serum level.,decrease,no risk
Aldesleukin,Opicapone,The risk or severity of adverse effects can be increased when Aldesleukin is combined with Opicapone.,increase,risk
Aldesleukin,Opium,Aldesleukin may decrease the excretion rate of Opium which could result in a higher serum level.,decrease,no risk
Aldesleukin,Oseltamivir,Aldesleukin may decrease the excretion rate of Oseltamivir which could result in a higher serum level.,decrease,no risk
Aldesleukin,Osimertinib,The serum concentration of Osimertinib can be increased when it is combined with Aldesleukin.,increase,no risk
Aldesleukin,Oxacillin,Aldesleukin may decrease the excretion rate of Oxacillin which could result in a higher serum level.,decrease,no risk
Botulinum toxin type B,Gabapentin,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Gabapentin.,increase,risk
Botulinum toxin type B,Gabapentin enacarbil,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Gabapentin enacarbil.,increase,risk
Botulinum toxin type B,Gallamine triethiodide,The risk or severity of adverse effects can be increased when Gallamine triethiodide is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Ganaxolone,"The risk or severity of sedation, somnolence, and CNS depression can be increased when Botulinum toxin type B is combined with Ganaxolone.",increase,risk
Botulinum toxin type B,Gentamicin,The risk or severity of adverse effects can be increased when Gentamicin is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Gepirone,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Gepirone.,increase,risk
Botulinum toxin type B,Glutethimide,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Glutethimide.,increase,risk
Botulinum toxin type B,Glycopyrronium,The risk or severity of adverse effects can be increased when Glycopyrronium is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Granisetron,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Granisetron.,increase,risk
Botulinum toxin type B,Guanfacine,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Guanfacine.,increase,risk
Botulinum toxin type B,Halazepam,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Halazepam.,increase,risk
Botulinum toxin type B,Haloperidol,The risk or severity of CNS depression can be increased when Haloperidol is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Halothane,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Halothane.,increase,risk
Botulinum toxin type B,Hexafluronium,The risk or severity of adverse effects can be increased when Hexafluronium is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Hexocyclium,The risk or severity of adverse effects can be increased when Hexocyclium is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Homatropine methylbromide,The risk or severity of adverse effects can be increased when Homatropine methylbromide is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Hydrocodone,Botulinum toxin type B may increase the central nervous system depressant (CNS depressant) activities of Hydrocodone.,increase,no risk
Botulinum toxin type B,Hydromorphone,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Hydromorphone.,increase,risk
Botulinum toxin type B,Hydroxyzine,Hydroxyzine may increase the central nervous system depressant (CNS depressant) activities of Botulinum toxin type B.,increase,no risk
Botulinum toxin type B,Hyoscyamine,The risk or severity of adverse effects can be increased when Hyoscyamine is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Kanamycin,The risk or severity of adverse effects can be increased when Kanamycin is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Ketamine,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Ketamine.,increase,risk
Botulinum toxin type B,Ketazolam,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Ketazolam.,increase,risk
Botulinum toxin type B,Olanzapine,The risk or severity of adverse effects can be increased when Olanzapine is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Oliceridine,"The risk or severity of hypotension, sedation, death, somnolence, and respiratory depression can be increased when Botulinum toxin type B is combined with Oliceridine.",increase,risk
Botulinum toxin type B,Ondansetron,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Ondansetron.,increase,risk
Botulinum toxin type B,Opium,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Opium.,increase,risk
Botulinum toxin type B,Orphenadrine,Botulinum toxin type B may increase the central nervous system depressant (CNS depressant) activities of Orphenadrine.,increase,no risk
Botulinum toxin type B,Oxazepam,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Oxazepam.,increase,risk
Botulinum toxin type B,Oxcarbazepine,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Oxcarbazepine.,increase,risk
Botulinum toxin type B,Oxitriptan,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Oxitriptan.,increase,risk
Botulinum toxin type B,Oxprenolol,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Oxprenolol.,increase,risk
Botulinum toxin type B,Oxybuprocaine,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Oxybuprocaine.,increase,risk
Botulinum toxin type B,Oxybutynin,The risk or severity of adverse effects can be increased when Oxybutynin is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Oxycodone,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Oxycodone.,increase,risk
Botulinum toxin type B,Oxymorphone,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Oxymorphone.,increase,risk
Botulinum toxin type B,Oxyphencyclimine,The risk or severity of adverse effects can be increased when Oxyphencyclimine is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Oxyphenonium,The risk or severity of adverse effects can be increased when Oxyphenonium is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Oxytetracycline,The risk or severity of adverse effects can be increased when Oxytetracycline is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Quazepam,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Quazepam.,increase,risk
Botulinum toxin type B,Quetiapine,The risk or severity of adverse effects can be increased when Quetiapine is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Quinidine,The risk or severity of adverse effects can be increased when Quinidine is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Quinine,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Quinine.,increase,risk
Botulinum toxin type B,Quinupramine,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Quinupramine.,increase,risk
Botulinum toxin type B,Umeclidinium,The risk or severity of adverse effects can be increased when Umeclidinium is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Urethane,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Urethane.,increase,risk
Botulinum toxin type B,Valproic acid,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Valproic acid.,increase,risk
Botulinum toxin type B,Vancomycin,The risk or severity of adverse effects can be increased when Vancomycin is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Vasopressin,Botulinum toxin type B may increase the hypertensive activities of Vasopressin.,increase,no risk
Botulinum toxin type B,Vecuronium,The risk or severity of adverse effects can be increased when Vecuronium is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Venlafaxine,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Venlafaxine.,increase,risk
Botulinum toxin type B,Vigabatrin,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Vigabatrin.,increase,risk
Botulinum toxin type B,Vilazodone,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Vilazodone.,increase,risk
Botulinum toxin type B,Viloxazine,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Viloxazine.,increase,risk
Botulinum toxin type B,Viomycin,The risk or severity of adverse effects can be increased when Viomycin is combined with Botulinum toxin type B.,increase,risk
Botulinum toxin type B,Vortioxetine,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Vortioxetine.,increase,risk
Botulinum toxin type B,Yohimbine,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Yohimbine.,increase,risk
Botulinum toxin type B,Zaleplon,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Zaleplon.,increase,risk
Botulinum toxin type B,Ziconotide,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Ziconotide.,increase,risk
Botulinum toxin type B,Zimelidine,The risk or severity of adverse effects can be increased when Botulinum toxin type B is combined with Zimelidine.,increase,risk
Botulinum toxin type B,Ziprasidone,The risk or severity of adverse effects can be increased when Botulinum toxin type B is combined with Ziprasidone.,increase,risk
Botulinum toxin type B,Zolmitriptan,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Zolmitriptan.,increase,risk
Botulinum toxin type B,Zolpidem,Botulinum toxin type B may increase the central nervous system depressant (CNS depressant) activities of Zolpidem.,increase,no risk
Botulinum toxin type B,Zonisamide,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Zonisamide.,increase,risk
Botulinum toxin type B,Zopiclone,The risk or severity of adverse effects can be increased when Botulinum toxin type B is combined with Zopiclone.,increase,risk
Botulinum toxin type B,Zotepine,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Zotepine.,increase,risk
Botulinum toxin type B,Zuclopenthixol,The risk or severity of CNS depression can be increased when Botulinum toxin type B is combined with Zuclopenthixol.,increase,risk
Botulinum toxin type B,Zuranolone,The risk or severity of CNS depression can be increased when Zuranolone is combined with Botulinum toxin type B.,increase,risk
Omalizumab,Obiltoxaximab,The risk or severity of adverse effects can be increased when Omalizumab is combined with Obiltoxaximab.,increase,risk
